报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230331,,,,1926388281.88,,,,14390393264.16,,,2369714814.15,,,,,,,181927253.94,18868423614.13,,,425835323.84,6130000000.0,,2315850535.79,,,,,,,2940127352.29,,,606245183.45,151821776.88,668667559.27,13238547731.52,5629875882.61,,48621735.93,2163264.99,82465.82,,,50867466.74,135000000.0,50941339.74,,,185941339.74,-135073873.0,,2500000000.0,2500000000.0,2500000000.0,,6608028050.0,,9108028050.0,9190868050.0,574106881.93,,51246362.19,9816221294.12,-708193244.12,-8386068.57,4778222696.92,,,,,46614715419.71,51392938116.63,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T19:32:04
20221231,,,,8807568621.29,3399000000.0,,6040215749.26,,,,,,,,,,,756528987.99,19003313358.54,,,1593407127.94,,,,5950977910.15,,,1227113287.5,,,849683323.09,,,3156238760.78,1041164204.82,2863083712.45,16681668326.73,2321645031.81,,128574588.1,93707574.84,361866.97,,,222644029.91,1492997676.47,240979703.19,,,1733977379.66,-1511333349.75,,,,,,22760280050.0,,22760280050.0,22749210000.0,3149838896.98,9272104.05,182155175.7,26081204072.68,-3320924022.68,49698058.4,-2460914282.22,46614715419.71,49075629701.93,,,49075629701.93,46614715419.71,定期报告,是,20240427,CNY,合并期末,2023-04-28T21:52:05
20220930,,,,6414682593.72,7910000000.0,,6057253402.76,,,,,,,,,,,1163588129.42,21545524125.9,,,1239112805.9,,,,3707320218.66,,,888477746.6,,,8714973127.77,,,2547325505.96,818533768.25,2114539987.11,20030283160.25,1515240965.65,,118751526.81,49084347.63,277056.85,,,168112931.29,972694776.89,164022381.56,,,1136717158.45,-968604227.16,,,,,,20930550050.0,,20930550050.0,17979020000.0,2971531801.42,3974504.05,135559121.85,21086110923.27,-155560873.27,56161521.1,447237386.32,,,,,49075629701.93,49522867088.25,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T17:07:04
20220630,,,,4291591220.87,6970000000.0,,4591297013.3,,,,5730314010.84,,,,,,,379523916.18,21962726161.19,,,852463934.85,,,,2369005304.24,,,,,,7818207670.0,,,1948370340.46,669582853.75,1329269007.26,14986899110.56,6975827050.63,,47617054.57,31660741.55,156601.76,,,79434397.88,344010000.0,103390216.84,,,447400216.84,-367965818.96,,,,,,11327992000.0,,11327992000.0,11733240000.0,823111745.44,3974504.05,85706397.25,12642058142.69,-1314066142.69,30992829.0,5324787917.98,54400417619.91,49075629701.93,,,49075629701.93,54400417619.91,定期报告,未审计,20230829,CNY,合并期末,2022-08-26T18:37:05
20220331,,,,2181545555.28,1290000000.0,,3842462569.27,2903222920.07,,,3150075648.37,,,,,,,839881928.38,14207188621.37,,,442576341.19,,,,,,,,,,6238709335.0,,,559481943.05,344964551.03,1587933783.1,9173665953.37,5033522668.0,,13731833.62,2036122.38,59142.53,,,15827098.53,270210000.0,48580629.9,,,318790629.9,-302963531.37,,,,,,7333800000.0,,7333800000.0,7063260000.0,609109518.88,,51067918.76,7723437437.64,-389637437.64,-8756286.69,4332165412.3,,,,,49075629701.93,53407795114.23,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T18:12:04
20211231,,,,9620123724.3,2080000000.0,,,10394837574.94,,,9013925344.31,,,,,,,1745977388.05,32854864031.6,,,1942126552.04,,,3936034170.09,,,,,,,3197139213.63,,,2960388478.79,1635360914.03,10182884101.14,23853933429.72,9000930601.88,,669740315.15,284813964.3,856785.71,,,955411065.16,475578557.74,1143285815.3,,,1618864373.04,-663453307.88,,,,,,35588572592.0,,35588572592.0,32422750000.0,2346725655.86,3505038.25,167235834.64,34936711490.5,651861101.5,-35005178.88,8954333216.62,49075629701.93,40121296485.31,,,40121296485.31,49075629701.93,定期报告,是,20230429,CNY,合并期末,2022-04-29T19:52:05
20210930,,,,7151394899.89,830000000.0,,,5101353894.47,,,10663493336.67,,,,,,,597233442.24,24343475573.27,,,1222500367.5,,,1744380533.54,,,,,,,3808266378.82,,,2383789032.13,1438967505.7,4555373979.43,15153277797.12,9190197776.15,,143523400.47,265241847.48,598277.22,,,409363525.17,481518557.74,1029946311.41,,,1511464869.15,-1102101343.98,,,,,,28064062592.0,,28064062592.0,21609650000.0,2043867384.97,3505038.25,125063384.45,23778580769.42,4285481822.58,-12901250.51,12360677004.24,,,,,40121296485.31,52481973489.55,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T16:02:04
20210630,,,,4509568706.29,10000000.0,,,6586339784.96,,,4573512221.73,,,,,,,393852963.57,16073273676.55,,,749168509.2,,,1397175728.14,,,,,,,10966834768.86,,,1808271926.49,1158882997.02,1295769425.54,17376103355.25,-1302829678.7,,47644736.85,185342781.51,347731.58,,,233335249.94,154833121.46,57324375.04,,,212157496.5,21177753.44,,,,,,18089492592.0,,18089492592.0,11860600000.0,730890854.21,3505038.25,80062547.89,12671553402.1,5417939189.9,-15033015.89,4121254248.75,44242550734.06,40121296485.31,,,40121296485.31,44242550734.06,定期报告,未审计,20220827,CNY,合并期末,2021-08-27T18:22:04
20210331,,,,2297584453.47,,,445489767.92,5722457245.37,,,4520430440.94,,,,,,,254154744.29,13240116651.99,,,373852416.85,2800000000.0,,,,,,,,,6999077105.67,,,608278311.58,671599589.07,645052429.89,12097859853.06,1142256798.93,,34251059.43,152720393.07,225941.66,,,187197394.16,255663977.46,30596842.1,,,286260819.56,-99063425.4,,,,,,8083882592.0,,8083882592.0,3695630000.0,395867963.75,,37230327.64,4128728291.39,3955154300.61,5744553.39,5004092227.53,,,,,40121296485.31,45125388712.84,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T22:22:03
20201231,,,,8212779961.3,240000000.0,,,8565292733.04,,,5872809526.57,,,,,,,453443508.38,23344325729.29,,,1456326855.29,,,10233581075.11,,,,,,,9584963112.05,,,2377669010.45,1420929744.42,2769854930.87,27843324728.19,-4498998998.9,,210478732.81,102414391.49,536530.51,,,313429654.81,439043985.68,167036650.48,,,606080636.16,-292650981.35,,,,,435845500.14,34107415802.0,,34543261302.14,24705555500.14,2106169807.29,2270400.0,879000.0,26812604307.43,7730656994.71,-84659283.03,2854347731.43,40121296485.31,37266948753.88,,,37266948753.88,40121296485.31,定期报告,是,20220430,CNY,合并期末,2021-04-29T23:12:03
20200930,,,,5995668303.16,,,,9278806897.01,,,5568174007.91,,,,,,,276762966.2,21119412174.28,,,1068871670.91,760000000.0,,8734032673.17,,,,,,,9121658220.65,,,1889345153.6,1225588480.64,2268634766.25,25068130965.22,-3948718790.94,,42915303.19,62915966.27,361644.05,,,106192913.51,150089823.28,92044366.17,,,242134189.45,-135941275.94,,,,,279303476.21,26733209831.6,,27012513307.81,16684715554.93,1871132708.1,2270400.0,879000.0,18556727263.03,8455786044.78,-26820510.14,4344305467.76,,,,,37266948753.88,41611254221.64,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T20:32:03
20200630,,,,3560312230.75,,,,9685003608.86,,,6730122481.8,,,,,,,363419976.47,20338858297.88,,,616566205.34,1540000000.0,,2666889478.98,,,,,,,10478988773.42,,,1419598711.91,981892153.61,1286922600.98,18990857924.24,1348000373.64,,34863786.97,42701375.77,239178.53,,,77804341.27,55880785.0,49059541.12,,,104940326.12,-27135984.85,,,,,,13781740000.0,,13781740000.0,10240040000.0,1587090656.34,2270400.0,579000.0,11827709656.34,1954030343.66,27431540.53,3302326272.98,40569275026.86,37266948753.88,,,37266948753.88,40569275026.86,定期报告,未审计,20210828,CNY,合并期末,2020-08-28T19:22:03
20200331,,,,1826815246.84,690000000.0,,,5269013070.47,,,6148933915.36,,,,,,,101521929.95,14036284162.62,,,258565029.78,,,1183646157.04,,,,,,,5816008999.43,,,396045192.94,487400422.58,1158961101.69,9300626903.46,4735657259.16,,22125250.92,14438307.31,158415.06,,,36721973.29,10420408.0,5947473.34,,,16367881.34,20354091.95,,,,,,8236900000.0,,8236900000.0,5101120000.0,427759726.75,,400000.0,5529279726.75,2707620273.25,27828595.48,7491460219.84,,,,,37266948753.88,44758408973.72,定期报告,未审计,20210430,CNY,合并期末,2020-04-29T17:37:03
20191231,,,,6868903446.1,760000000.0,,,2085994610.19,,,5938570184.97,,,,,,,1207694122.8,16861162364.06,,,1209587438.44,,,4460395230.69,,,,,,,540305329.68,,,2077146944.86,826142714.3,5025789937.23,14139367595.2,2721794768.86,,198795281.08,392249239.63,712700.41,,,591757221.12,112030598.2,179405884.47,,,291436482.67,300320738.45,,685033.27,685033.27,685033.27,,20398080000.0,,20398765033.27,15154956883.91,1035846142.29,5264727.4,1660000.0,16192463026.2,4206302007.07,9247580.68,7237665095.06,37266948753.88,30029283658.82,,,30029283658.82,37266948753.88,定期报告,是,20210430,CNY,合并期末,2020-04-29T03:02:03
20190930,,,,5070783252.05,3080000000.0,,,,,,5396251579.63,,,,,,,341354776.95,13888389608.63,,,959768067.74,,,3522921646.43,4545053663.51,,,,,,435072098.18,,,1667950122.03,787944106.46,4001894996.57,15920604700.92,-2032215092.29,,174260078.01,145661637.44,573044.56,,,320494760.01,93430612.0,105423562.13,,,198854174.13,121640585.88,,,,,,17534810000.0,,17534810000.0,9469963885.69,767685192.94,,1375100.0,10239024178.63,7295785821.37,21090942.06,5406302257.02,,,,,30029283658.82,35435585915.84,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,3451752742.86,,,,3995886547.85,,,7577020838.29,,,,,,,237102854.79,15261762983.79,,,689567812.63,1950000000.0,,3048340667.16,,,,,,,1972725352.11,,,1236549229.97,536283153.04,3394498158.71,12827964373.62,2433798610.17,,169045259.38,103802671.18,457430.15,,,273305360.71,114700000.0,55450703.48,,,170150703.48,103154657.23,,,,,,11660000000.0,,11660000000.0,8114762628.93,575352130.36,,1171600.0,8691286359.29,2968713640.71,2868347.84,5508535255.95,35537818914.77,30029283658.82,,,30029283658.82,35537818914.77,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,1740615233.25,810000000.0,,,7726009242.11,,,10232342921.6,,,,,,,113798502.24,20622765899.2,,,333838780.36,,,3761667710.13,,,,,,,7488733322.72,,,388905616.08,163171477.62,1256344392.43,13392661299.34,7230104599.86,,24039632.51,49165490.2,149357.09,,,73354479.8,64000000.0,28794614.12,,,92794614.12,-19440134.32,,,,,,5100000000.0,,5100000000.0,947703698.18,188108442.08,,60000.0,1135872140.26,3964127859.74,-14748370.73,11160043954.55,,,,,30029283658.82,41189327613.37,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,6788254086.51,1850000000.0,,8720391211.76,6290427199.94,,,,,,,,,,1279340047.95,24928412546.16,5647426341.85,,1379497418.6,,,,,,,1297229687.32,,,,,,2184719607.41,687082391.37,2183662314.53,13379617761.08,11548794785.08,,1256208180.92,535746589.28,839125.63,,839125.63,1792793895.83,296536958.0,157826696.19,,,454363654.19,1338430241.64,,26960000.0,26960000.0,26960000.0,3099712936.81,24187250000.0,,27313922936.81,34187168142.93,2597173428.5,4611969.87,2990950.0,36787332521.43,-9473409584.62,33061843.95,3446877286.05,30029283658.82,26582406372.77,,,26582406372.77,30029283658.82,定期报告,是,20200429,CNY,合并期末,2020-03-13T14:52:11
20180930,,,,5172779006.21,3290000000.0,,6833967913.26,7076865058.83,,,,,,,,,,595041928.06,22968653906.36,6037674438.5,,1082836759.97,,,,,,,1050725497.44,,,,,,1768631352.44,583035499.32,1471288561.99,11994192109.66,10974461796.7,,1226000987.45,206963273.42,,,666857.21,1433631118.08,229087000.0,109654937.0,,,338741937.0,1094889181.08,,26960000.0,26960000.0,26960000.0,3094693000.9,18400550000.0,,21522203000.9,28061150498.62,2101188843.28,4611969.87,2960950.0,30165300291.9,-8643097291.0,35923759.85,3462177446.63,,,,,26582406372.77,30044583819.4,定期报告,未审计,20191026,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,3602280515.27,4050000000.0,,3787794333.47,790970505.09,,,2965375078.31,,,,,,,531593288.8,15728013720.94,1392321958.58,,759294037.86,,,,,,,,,,,,,1292176706.08,408744873.81,1136144251.79,4988681828.12,10739331892.82,,951531948.37,138528322.26,,,428695.93,1090488966.56,148086000.0,70426504.84,,,218512504.84,871976461.72,,25460000.0,25460000.0,25460000.0,1980309285.45,14943330000.0,,16949099285.45,20790771044.75,1047405861.15,3784000.0,2660950.0,21840837855.9,-4891738570.45,6633742.1,6726203526.19,33308609898.96,26582406372.77,,,26582406372.77,33308609898.96,定期报告,未审计,20190830,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,1890290041.35,,,947276472.59,,,,2948466772.31,,,,,,,408690447.15,6194723733.4,1368337711.55,,407917311.5,1220000000.0,,,865521622.22,,,,,,,,,495572616.22,182484552.85,626491705.6,5166325519.94,1028398213.46,,312326738.45,28672206.93,,,94463.92,341093409.3,114440000.0,37028652.82,,,151468652.82,189624756.48,,25460000.0,25460000.0,25460000.0,,9210100000.0,,9235560000.0,4482963005.16,241649260.77,,650000.0,4725262265.93,4510297734.07,-27143065.55,5701177638.46,,,,,26582406372.77,32283584011.23,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,7747976329.3,2050000000.0,,,,,,,,,,,,,4080261361.1,13878237690.4,9022512293.8,,1819076444.18,,,4321286.15,9078571421.11,,,5253142913.78,,,,,,2448648378.72,829294977.67,3060496566.82,31516064282.23,-17637826591.83,,3231799903.45,476187684.48,,5255.39,553826.0,3708546669.32,1522991514.48,265603476.08,,86728334.2,1875323324.76,1833223344.56,,46505000.0,46505000.0,46505000.0,2765487411.39,28678680000.0,133.0,31490672544.39,21474606888.43,2046912163.85,,9566304.09,23531085356.37,7959587188.02,-40953637.55,-7885969696.8,26582406372.77,34468376069.57,,,34468376069.57,26582406372.77,定期报告,是,20190420,CNY,合并期末,2020-03-13T14:52:11
20170930,,,,5762496420.05,2090000000.0,,1056375976.49,,,,,,,,,,,870233080.21,9779105476.75,7427301641.43,,1349812816.07,,,,3548766877.39,,,4292934253.78,,,,,,1963147251.67,649701636.71,2198241976.76,21429906453.81,-11650800977.06,,2771900333.45,412604532.87,,,415484.03,3184920350.35,738904252.57,200364653.72,,,939268906.29,2245651444.06,,46505000.0,46505000.0,46505000.0,2615185281.66,21002270000.0,133.0,23663960414.66,17976219323.1,1690452639.36,,,19666671962.46,3997288452.2,-31205112.31,-5439066193.11,,,,,34468376069.57,29029309876.46,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T14:52:11
20170630,,,,3765197950.6,300000000.0,,2819243519.56,,,,,,,,,,,605863825.33,7490305295.49,3965912917.87,,887096943.04,,,,8829138406.38,,,3011144177.28,,,,,,1413680134.09,411358606.86,1921821620.85,20440152806.37,-12949847510.88,,2584343904.94,296065802.02,,,257351.75,2880667058.71,569104778.17,109690463.6,,,678795241.77,2201871816.94,,46505000.0,46505000.0,46505000.0,1890289132.55,18902070000.0,133.0,20838864265.55,13169163541.77,1583517771.44,,,14752681313.21,6086182952.34,-18345716.56,-4680138458.16,29788237611.41,34468376069.57,,,34468376069.57,29788237611.41,定期报告,未审计,20180811,CNY,合并期末,2020-03-13T14:52:11
20170331,,,,1728275874.92,,,1078402243.04,,,,,,,,,,,588737692.51,3395415810.47,196389378.11,,445689440.99,,,,3444623310.48,,,1760273980.01,,,,,,457861388.22,193022782.77,852947473.79,7350807754.37,-3955391943.9,,1819084424.54,231012296.85,,,129528.14,2050226249.53,503530498.59,45680472.71,,,549210971.3,1501015278.23,,46595000.0,46595000.0,46595000.0,919365501.07,8477130000.0,,9443090501.07,8337272097.17,222147524.89,,,8559419622.06,883670879.01,-4485063.02,-1575190849.68,,,,,34468376069.57,32893185219.89,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:52:11
20161231,,,,7786759142.96,,,4089755388.49,,,,,,,,,,,1158479165.27,13034993696.72,385630803.38,,1630838933.18,,,,11346957291.25,,,7202675839.32,,,,,,2326837857.46,1063637313.4,2805838706.56,26762416744.55,-13727423047.83,,644734936.81,849579893.53,,2683530.0,702855.94,1497701216.28,3043997500.0,181079116.71,,,3225076616.71,-1727375400.43,,8285720000.0,,,4726400682.85,19254620000.0,66.5,32266740749.35,19054697198.44,2677234012.86,1006628.45,2174033.61,21734105244.91,10532635504.44,39120730.88,-4883042212.94,34468376069.57,39351418282.51,,,39351418282.51,34468376069.57,定期报告,是,20180426,CNY,合并期末,2020-03-13T14:52:11
